CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=44  |  results -> results/robust_classification/run_20260626_105015_seed44
============================================================

Training robust_classification for 300 epochs
  Batch   0 | t=[0,0] | loss=0.7179 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [1] pred=1 true=0 t=0, [6] pred=1 true=0 t=0, [10] pred=0 true=1 t=0, [12] pred=1 true=0 t=0, [13] pred=1 true=0 t=0, [14] pred=1 true=0 t=0
  Batch  22 | t=[36,392] | loss=0.6969 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=273, [1] pred=0 true=1 t=392, [8] pred=0 true=1 t=297, [11] pred=1 true=0 t=164, [12] pred=1 true=0 t=237, [15] pred=1 true=0 t=77
  Batch  23 | t=[132,464] | loss=0.5798 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=447, [7] pred=0 true=1 t=453, [11] pred=1 true=0 t=379
  Batch  24 | t=[18,367] | loss=0.4735 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=247, [10] pred=0 true=1 t=213
  Batch  25 | t=[33,352] | loss=0.5440 | acc=14/16 | MISCLASSIFIED: [7] pred=0 true=1 t=350, [15] pred=0 true=1 t=268
  Batch  26 | t=[10,442] | loss=0.5486 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=399, [4] pred=0 true=1 t=94, [5] pred=0 true=1 t=122, [15] pred=0 true=1 t=442
  Batch  27 | t=[52,468] | loss=0.6122 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=255, [6] pred=0 true=1 t=463, [8] pred=1 true=0 t=401, [12] pred=0 true=1 t=468
  Batch  28 | t=[43,454] | loss=0.6071 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=447, [2] pred=1 true=0 t=348, [3] pred=0 true=1 t=43, [11] pred=0 true=1 t=92, [13] pred=0 true=1 t=454, [15] pred=0 true=1 t=58
  Batch  29 | t=[29,436] | loss=0.5017 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=155, [6] pred=1 true=0 t=341, [14] pred=0 true=1 t=359, [15] pred=1 true=0 t=436
  Batch  30 | t=[22,431] | loss=0.7335 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=242, [3] pred=1 true=0 t=431, [10] pred=1 true=0 t=363, [11] pred=1 true=0 t=55, [12] pred=0 true=1 t=22
  Batch  31 | t=[41,413] | loss=0.6217 | acc=12/16 | MISCLASSIFIED: [4] pred=0 true=1 t=118, [5] pred=0 true=1 t=175, [7] pred=1 true=0 t=310, [10] pred=1 true=0 t=132
  Batch  32 | t=[51,453] | loss=0.6976 | acc=9/16 | MISCLASSIFIED: [3] pred=1 true=0 t=453, [5] pred=0 true=1 t=398, [7] pred=1 true=0 t=359, [8] pred=1 true=0 t=431, [9] pred=0 true=1 t=372, [13] pred=1 true=0 t=51, [15] pred=0 true=1 t=404
  Batch  33 | t=[38,453] | loss=0.6887 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=91, [2] pred=0 true=1 t=376, [3] pred=1 true=0 t=396, [6] pred=1 true=0 t=453, [14] pred=1 true=0 t=340, [15] pred=1 true=0 t=376
  Batch  34 | t=[34,440] | loss=0.6642 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=131, [6] pred=1 true=0 t=154, [10] pred=1 true=0 t=237, [14] pred=0 true=1 t=79
  Batch  35 | t=[41,462] | loss=0.7812 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=41, [2] pred=0 true=1 t=350, [4] pred=0 true=1 t=203, [7] pred=1 true=0 t=441, [8] pred=1 true=0 t=421, [15] pred=0 true=1 t=177
  Batch  36 | t=[9,461] | loss=0.6494 | acc=9/16 | MISCLASSIFIED: [3] pred=1 true=0 t=46, [5] pred=0 true=1 t=461, [7] pred=0 true=1 t=412, [8] pred=0 true=1 t=325, [9] pred=0 true=1 t=9, [14] pred=0 true=1 t=220, [15] pred=1 true=0 t=90
  Batch  37 | t=[12,466] | loss=0.7408 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=365, [9] pred=0 true=1 t=243, [10] pred=1 true=0 t=377, [13] pred=1 true=0 t=12, [15] pred=1 true=0 t=466
  Batch  38 | t=[9,451] | loss=0.5978 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=304, [9] pred=1 true=0 t=250
  Batch  39 | t=[2,411] | loss=0.7720 | acc=7/16 | MISCLASSIFIED: [0] pred=1 true=0 t=2, [1] pred=1 true=0 t=411, [4] pred=0 true=1 t=70, [6] pred=1 true=0 t=362, [7] pred=0 true=1 t=338, [8] pred=0 true=1 t=51, [9] pred=0 true=1 t=358, [12] pred=0 true=1 t=390, [13] pred=0 true=1 t=312
  Batch  40 | t=[10,466] | loss=0.6315 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=43, [3] pred=1 true=0 t=10, [6] pred=1 true=0 t=291, [10] pred=0 true=1 t=354
  Batch  41 | t=[29,466] | loss=0.6550 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=466, [8] pred=0 true=1 t=353, [15] pred=1 true=0 t=305
  Batch  42 | t=[21,454] | loss=0.5585 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=454, [8] pred=0 true=1 t=259, [11] pred=1 true=0 t=80, [13] pred=1 true=0 t=243, [15] pred=0 true=1 t=379
  Batch  43 | t=[18,453] | loss=0.6881 | acc=10/16 | MISCLASSIFIED: [4] pred=0 true=1 t=453, [5] pred=1 true=0 t=225, [12] pred=0 true=1 t=205, [13] pred=0 true=1 t=215, [14] pred=0 true=1 t=294, [15] pred=0 true=1 t=340
  Batch  44 | t=[73,459] | loss=0.5512 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=383, [2] pred=1 true=0 t=167, [5] pred=1 true=0 t=199, [9] pred=1 true=0 t=264, [13] pred=0 true=1 t=278
  Batch  45 | t=[10,453] | loss=0.8411 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=423, [1] pred=1 true=0 t=102, [3] pred=0 true=1 t=210, [7] pred=1 true=0 t=48, [9] pred=0 true=1 t=356, [10] pred=1 true=0 t=360, [11] pred=0 true=1 t=365
  Batch  46 | t=[136,413] | loss=0.7245 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=366, [2] pred=1 true=0 t=154, [3] pred=1 true=0 t=136, [5] pred=0 true=1 t=376, [6] pred=0 true=1 t=253, [9] pred=0 true=1 t=399
  Batch  47 | t=[67,469] | loss=0.6416 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=409, [6] pred=0 true=1 t=329, [9] pred=1 true=0 t=312, [11] pred=0 true=1 t=342, [15] pred=0 true=1 t=469
  Batch  48 | t=[4,439] | loss=0.6404 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=4, [2] pred=1 true=0 t=245, [5] pred=1 true=0 t=149, [9] pred=1 true=0 t=301, [11] pred=1 true=0 t=409, [12] pred=1 true=0 t=439
  Batch  49 | t=[10,468] | loss=0.5250 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=468, [7] pred=0 true=1 t=296, [10] pred=1 true=0 t=199
  Batch  50 | t=[4,468] | loss=0.5637 | acc=10/16 | MISCLASSIFIED: [7] pred=1 true=0 t=373, [8] pred=1 true=0 t=408, [10] pred=0 true=1 t=4, [11] pred=1 true=0 t=408, [14] pred=0 true=1 t=358, [15] pred=0 true=1 t=468
  Batch  51 | t=[4,438] | loss=0.6521 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=211, [4] pred=0 true=1 t=421, [6] pred=1 true=0 t=175, [12] pred=0 true=1 t=233, [15] pred=0 true=1 t=227
  Batch  52 | t=[30,464] | loss=0.6631 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=191, [1] pred=1 true=0 t=323, [7] pred=0 true=1 t=457, [8] pred=1 true=0 t=81, [10] pred=0 true=1 t=464, [13] pred=0 true=1 t=30, [15] pred=0 true=1 t=437
  Batch  53 | t=[4,458] | loss=0.4900 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=441, [8] pred=0 true=1 t=169, [13] pred=1 true=0 t=419, [15] pred=0 true=1 t=121
  Batch  54 | t=[4,447] | loss=0.5956 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=363, [10] pred=1 true=0 t=299, [11] pred=1 true=0 t=258, [13] pred=0 true=1 t=251
  Batch  55 | t=[2,460] | loss=0.6093 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=54, [8] pred=0 true=1 t=339, [9] pred=1 true=0 t=202, [10] pred=1 true=0 t=39, [14] pred=0 true=1 t=314
  Batch  56 | t=[12,410] | loss=0.5679 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=389, [4] pred=0 true=1 t=163, [13] pred=1 true=0 t=410, [14] pred=1 true=0 t=137
  Batch  57 | t=[21,460] | loss=0.6695 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=155, [2] pred=1 true=0 t=21, [9] pred=1 true=0 t=164, [11] pred=0 true=1 t=316, [14] pred=0 true=1 t=460
  Batch  58 | t=[6,361] | loss=0.7289 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=361, [2] pred=1 true=0 t=68, [3] pred=0 true=1 t=131, [6] pred=0 true=1 t=145, [10] pred=0 true=1 t=252, [15] pred=1 true=0 t=124
  Batch  59 | t=[23,463] | loss=0.8099 | acc=7/16 | MISCLASSIFIED: [0] pred=1 true=0 t=463, [1] pred=0 true=1 t=47, [2] pred=0 true=1 t=362, [4] pred=0 true=1 t=224, [6] pred=0 true=1 t=47, [8] pred=0 true=1 t=170, [9] pred=1 true=0 t=41, [11] pred=0 true=1 t=240, [14] pred=1 true=0 t=80
  Batch  60 | t=[0,400] | loss=0.7346 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=380, [6] pred=1 true=0 t=347, [7] pred=1 true=0 t=241, [8] pred=0 true=1 t=83, [9] pred=1 true=0 t=400, [10] pred=0 true=1 t=164, [11] pred=0 true=1 t=364
  Batch  61 | t=[4,469] | loss=0.6190 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=395, [1] pred=0 true=1 t=469, [4] pred=1 true=0 t=200, [6] pred=0 true=1 t=204, [14] pred=1 true=0 t=416
  Batch  62 | t=[1,452] | loss=0.4650 | acc=13/16 | MISCLASSIFIED: [6] pred=0 true=1 t=316, [11] pred=0 true=1 t=355, [13] pred=1 true=0 t=281
  Batch  63 | t=[0,434] | loss=0.5358 | acc=13/16 | MISCLASSIFIED: [4] pred=1 true=0 t=283, [7] pred=1 true=0 t=410, [14] pred=1 true=0 t=434
  Batch  64 | t=[70,465] | loss=0.6797 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=196, [1] pred=1 true=0 t=208, [3] pred=1 true=0 t=132, [4] pred=1 true=0 t=446, [11] pred=0 true=1 t=465
  Batch  65 | t=[34,465] | loss=0.8664 | acc=10/16 | MISCLASSIFIED: [3] pred=1 true=0 t=34, [4] pred=0 true=1 t=396, [6] pred=1 true=0 t=424, [7] pred=1 true=0 t=443, [9] pred=0 true=1 t=330, [13] pred=0 true=1 t=229
  Batch  66 | t=[32,459] | loss=0.5172 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=435, [3] pred=0 true=1 t=47, [6] pred=0 true=1 t=345, [8] pred=0 true=1 t=391
  Batch  67 | t=[2,466] | loss=0.5101 | acc=14/16 | MISCLASSIFIED: [4] pred=0 true=1 t=465, [6] pred=0 true=1 t=229
  Batch  68 | t=[9,409] | loss=0.7040 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=409, [6] pred=0 true=1 t=383, [7] pred=1 true=0 t=9, [9] pred=0 true=1 t=210, [10] pred=1 true=0 t=333, [11] pred=1 true=0 t=132
  Batch  69 | t=[12,393] | loss=0.6661 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=325, [4] pred=0 true=1 t=27, [7] pred=0 true=1 t=173, [10] pred=0 true=1 t=369, [11] pred=0 true=1 t=336, [13] pred=1 true=0 t=273
  Batch  70 | t=[54,464] | loss=0.5743 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=191, [3] pred=1 true=0 t=81, [4] pred=1 true=0 t=54, [12] pred=1 true=0 t=457
  Batch  71 | t=[4,445] | loss=0.6443 | acc=11/16 | MISCLASSIFIED: [7] pred=1 true=0 t=439, [8] pred=0 true=1 t=445, [9] pred=0 true=1 t=10, [13] pred=0 true=1 t=142, [15] pred=0 true=1 t=250
  Batch  72 | t=[28,307] | loss=0.6118 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=279, [7] pred=1 true=0 t=307, [9] pred=0 true=1 t=278, [10] pred=0 true=1 t=160, [12] pred=0 true=1 t=200, [13] pred=0 true=1 t=218
  Batch  73 | t=[16,458] | loss=0.8714 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=313, [3] pred=1 true=0 t=213, [4] pred=1 true=0 t=45, [6] pred=1 true=0 t=16, [7] pred=0 true=1 t=186, [8] pred=0 true=1 t=458, [11] pred=1 true=0 t=74, [14] pred=1 true=0 t=388
  Batch  74 | t=[1,465] | loss=0.6856 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=1, [5] pred=0 true=1 t=407, [9] pred=0 true=1 t=65, [10] pred=1 true=0 t=367
  Batch  75 | t=[3,450] | loss=0.8569 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=333, [1] pred=1 true=0 t=225, [3] pred=0 true=1 t=435, [4] pred=0 true=1 t=351, [5] pred=1 true=0 t=450, [8] pred=1 true=0 t=134, [10] pred=1 true=0 t=256, [11] pred=1 true=0 t=43, [14] pred=1 true=0 t=243
  Batch  76 | t=[45,446] | loss=0.4266 | acc=14/16 | MISCLASSIFIED: [7] pred=0 true=1 t=446, [9] pred=0 true=1 t=366
  Batch  77 | t=[22,418] | loss=0.5541 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=293, [4] pred=1 true=0 t=198, [11] pred=0 true=1 t=352, [13] pred=1 true=0 t=117
  Batch  78 | t=[68,423] | loss=0.5921 | acc=13/16 | MISCLASSIFIED: [7] pred=1 true=0 t=304, [13] pred=1 true=0 t=111, [15] pred=0 true=1 t=183
  Batch  79 | t=[8,447] | loss=0.7438 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=242, [1] pred=0 true=1 t=447, [7] pred=0 true=1 t=190, [8] pred=1 true=0 t=303, [10] pred=1 true=0 t=374, [12] pred=0 true=1 t=418, [15] pred=0 true=1 t=170
  Batch  80 | t=[10,430] | loss=0.5357 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=404, [8] pred=1 true=0 t=338, [10] pred=1 true=0 t=279, [11] pred=0 true=1 t=191, [12] pred=1 true=0 t=302
  Batch  81 | t=[3,420] | loss=0.7000 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=366, [3] pred=1 true=0 t=414, [4] pred=1 true=0 t=293, [8] pred=0 true=1 t=305, [12] pred=1 true=0 t=368, [14] pred=0 true=1 t=236
  Batch  82 | t=[75,460] | loss=0.5806 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=460, [8] pred=1 true=0 t=230, [9] pred=0 true=1 t=452, [10] pred=0 true=1 t=340, [15] pred=0 true=1 t=455
  Batch  83 | t=[11,464] | loss=0.5133 | acc=13/16 | MISCLASSIFIED: [11] pred=0 true=1 t=442, [14] pred=0 true=1 t=464, [15] pred=1 true=0 t=111
  Batch  84 | t=[9,426] | loss=0.6682 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=426, [4] pred=0 true=1 t=201, [6] pred=1 true=0 t=119, [8] pred=1 true=0 t=303, [9] pred=1 true=0 t=162, [12] pred=1 true=0 t=185, [13] pred=0 true=1 t=378, [15] pred=0 true=1 t=383
  Batch  85 | t=[43,461] | loss=0.7287 | acc=9/14 | MISCLASSIFIED: [2] pred=1 true=0 t=242, [4] pred=1 true=0 t=403, [6] pred=1 true=0 t=452, [8] pred=1 true=0 t=233, [11] pred=0 true=1 t=107
Epoch 141 [adversarial] | Loss: 0.6370 | Val Loss: 0.5004 | Val Acc: 81.0% | LR: 5.61e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
--- Saved model to checkpoints/robust_classification_best/state.pt ---
  ** New best metric: 81.0% — saved to checkpoints/robust_classification_best
  Batch   0 | t=[11,458] | loss=0.7765 | acc=7/16 | MISCLASSIFIED: [1] pred=1 true=0 t=326, [2] pred=0 true=1 t=454, [5] pred=0 true=1 t=11, [6] pred=0 true=1 t=458, [7] pred=1 true=0 t=315, [8] pred=0 true=1 t=356, [11] pred=1 true=0 t=188, [14] pred=1 true=0 t=432, [15] pred=1 true=0 t=372
  Batch   1 | t=[72,469] | loss=0.6944 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=361, [1] pred=1 true=0 t=239, [4] pred=1 true=0 t=241, [5] pred=1 true=0 t=271, [10] pred=0 true=1 t=86, [14] pred=1 true=0 t=463, [15] pred=0 true=1 t=342
  Batch   2 | t=[35,456] | loss=0.6167 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=314, [4] pred=1 true=0 t=41, [12] pred=0 true=1 t=302
  Batch   3 | t=[12,458] | loss=0.6433 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=458, [7] pred=0 true=1 t=37, [12] pred=1 true=0 t=120
  Batch   4 | t=[2,445] | loss=0.6368 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=7, [3] pred=1 true=0 t=306, [4] pred=1 true=0 t=161, [11] pred=0 true=1 t=424, [12] pred=0 true=1 t=405, [13] pred=1 true=0 t=369, [14] pred=1 true=0 t=445
  Batch   5 | t=[87,468] | loss=0.6111 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=381, [7] pred=1 true=0 t=267, [9] pred=1 true=0 t=417, [12] pred=0 true=1 t=468
  Batch   6 | t=[21,414] | loss=0.5556 | acc=9/16 | MISCLASSIFIED: [3] pred=0 true=1 t=384, [4] pred=1 true=0 t=21, [5] pred=1 true=0 t=362, [6] pred=0 true=1 t=332, [9] pred=0 true=1 t=414, [11] pred=1 true=0 t=392, [14] pred=0 true=1 t=330
  Batch   7 | t=[22,386] | loss=0.5553 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=317, [1] pred=1 true=0 t=302, [3] pred=1 true=0 t=208, [7] pred=1 true=0 t=386, [11] pred=0 true=1 t=154
  Batch   8 | t=[54,471] | loss=0.6284 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=179, [3] pred=1 true=0 t=160, [6] pred=1 true=0 t=162, [10] pred=1 true=0 t=446, [12] pred=0 true=1 t=54, [14] pred=0 true=1 t=64
  Batch   9 | t=[21,421] | loss=0.7089 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=286, [5] pred=1 true=0 t=286, [8] pred=1 true=0 t=228, [10] pred=1 true=0 t=402, [11] pred=0 true=1 t=21, [12] pred=1 true=0 t=381, [14] pred=1 true=0 t=232
  Batch  10 | t=[33,461] | loss=0.6182 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=461, [10] pred=0 true=1 t=404, [11] pred=0 true=1 t=33, [14] pred=1 true=0 t=429
  Batch  11 | t=[75,470] | loss=0.6790 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=326, [1] pred=1 true=0 t=348, [2] pred=1 true=0 t=130, [4] pred=0 true=1 t=470, [6] pred=0 true=1 t=121, [14] pred=0 true=1 t=251, [15] pred=1 true=0 t=320
  Batch  12 | t=[19,425] | loss=0.6901 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=108, [4] pred=0 true=1 t=337, [9] pred=0 true=1 t=171
  Batch  13 | t=[14,396] | loss=0.7078 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=256, [3] pred=0 true=1 t=392, [8] pred=0 true=1 t=320, [11] pred=1 true=0 t=14, [13] pred=0 true=1 t=17, [14] pred=0 true=1 t=313
  Batch  14 | t=[34,458] | loss=0.6472 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=79, [2] pred=0 true=1 t=299, [5] pred=1 true=0 t=262, [7] pred=1 true=0 t=400, [9] pred=1 true=0 t=439, [10] pred=0 true=1 t=336, [11] pred=1 true=0 t=458
  Batch  15 | t=[26,430] | loss=0.5427 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=215, [2] pred=0 true=1 t=211, [6] pred=1 true=0 t=184, [11] pred=0 true=1 t=335
  Batch  16 | t=[0,439] | loss=0.5279 | acc=14/16 | MISCLASSIFIED: [6] pred=1 true=0 t=236, [7] pred=1 true=0 t=432
  Batch  17 | t=[24,380] | loss=0.6088 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=78, [2] pred=0 true=1 t=333, [5] pred=0 true=1 t=120, [7] pred=0 true=1 t=149, [8] pred=0 true=1 t=181, [12] pred=0 true=1 t=56, [13] pred=1 true=0 t=24, [15] pred=0 true=1 t=362
  Batch  18 | t=[0,449] | loss=0.6223 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=0, [4] pred=0 true=1 t=291, [8] pred=1 true=0 t=449, [9] pred=1 true=0 t=392, [10] pred=1 true=0 t=151, [13] pred=0 true=1 t=150
  Batch  19 | t=[68,437] | loss=0.5284 | acc=13/16 | MISCLASSIFIED: [7] pred=1 true=0 t=326, [9] pred=0 true=1 t=199, [12] pred=1 true=0 t=249
  Batch  20 | t=[79,454] | loss=0.5183 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=454, [2] pred=1 true=0 t=348, [3] pred=1 true=0 t=235, [11] pred=1 true=0 t=306, [12] pred=0 true=1 t=134
  Batch  21 | t=[8,420] | loss=0.6538 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=322, [4] pred=0 true=1 t=194, [8] pred=0 true=1 t=416, [10] pred=0 true=1 t=180, [11] pred=0 true=1 t=373, [12] pred=0 true=1 t=330, [15] pred=0 true=1 t=122
  Batch  22 | t=[34,427] | loss=1.0453 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=243, [2] pred=1 true=0 t=34, [4] pred=0 true=1 t=254, [5] pred=0 true=1 t=170, [6] pred=0 true=1 t=352, [11] pred=1 true=0 t=289, [15] pred=1 true=0 t=85
  Batch  23 | t=[32,423] | loss=0.7371 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=98, [2] pred=1 true=0 t=422, [5] pred=1 true=0 t=250, [6] pred=1 true=0 t=140, [10] pred=0 true=1 t=407, [14] pred=0 true=1 t=244
  Batch  24 | t=[0,471] | loss=0.6223 | acc=10/16 | MISCLASSIFIED: [4] pred=1 true=0 t=194, [5] pred=0 true=1 t=85, [6] pred=1 true=0 t=471, [7] pred=1 true=0 t=381, [9] pred=0 true=1 t=198, [12] pred=1 true=0 t=375
  Batch  25 | t=[21,471] | loss=0.5757 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=150, [5] pred=0 true=1 t=405, [6] pred=1 true=0 t=471
  Batch  26 | t=[20,392] | loss=0.7828 | acc=9/16 | MISCLASSIFIED: [3] pred=0 true=1 t=275, [5] pred=1 true=0 t=306, [6] pred=1 true=0 t=360, [8] pred=0 true=1 t=106, [9] pred=0 true=1 t=392, [11] pred=1 true=0 t=338, [15] pred=0 true=1 t=280
  Batch  27 | t=[88,443] | loss=0.4849 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=443, [4] pred=0 true=1 t=172, [12] pred=0 true=1 t=372, [13] pred=1 true=0 t=409
  Batch  28 | t=[13,416] | loss=0.9149 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=114, [2] pred=0 true=1 t=380, [8] pred=0 true=1 t=270, [10] pred=1 true=0 t=13, [12] pred=1 true=0 t=371, [14] pred=0 true=1 t=126, [15] pred=0 true=1 t=132
  Batch  29 | t=[132,461] | loss=0.7680 | acc=7/16 | MISCLASSIFIED: [1] pred=1 true=0 t=154, [2] pred=1 true=0 t=453, [4] pred=0 true=1 t=421, [5] pred=0 true=1 t=251, [8] pred=1 true=0 t=415, [9] pred=0 true=1 t=381, [10] pred=1 true=0 t=297, [12] pred=0 true=1 t=132, [14] pred=0 true=1 t=461
  Batch  30 | t=[81,465] | loss=0.7036 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=154, [4] pred=1 true=0 t=465, [5] pred=1 true=0 t=332, [6] pred=0 true=1 t=355, [8] pred=0 true=1 t=389, [12] pred=1 true=0 t=215
  Batch  31 | t=[17,451] | loss=0.5007 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=403, [10] pred=1 true=0 t=402, [11] pred=0 true=1 t=449, [12] pred=1 true=0 t=451
  Batch  32 | t=[72,464] | loss=0.6476 | acc=12/16 | MISCLASSIFIED: [8] pred=0 true=1 t=80, [9] pred=0 true=1 t=134, [10] pred=0 true=1 t=337, [13] pred=1 true=0 t=287
  Batch  33 | t=[4,417] | loss=0.6420 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=275, [2] pred=0 true=1 t=72, [3] pred=1 true=0 t=381, [6] pred=1 true=0 t=417, [13] pred=0 true=1 t=394, [15] pred=1 true=0 t=280
  Batch  34 | t=[31,451] | loss=0.5773 | acc=14/16 | MISCLASSIFIED: [4] pred=1 true=0 t=411, [7] pred=0 true=1 t=61
  Batch  35 | t=[33,461] | loss=0.5741 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=166, [6] pred=1 true=0 t=307, [13] pred=1 true=0 t=408
  Batch  36 | t=[95,462] | loss=0.6704 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=294, [2] pred=1 true=0 t=211, [3] pred=1 true=0 t=439, [5] pred=1 true=0 t=366, [7] pred=0 true=1 t=304, [8] pred=1 true=0 t=271, [11] pred=1 true=0 t=365, [15] pred=1 true=0 t=462
  Batch  37 | t=[39,470] | loss=0.6327 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=277, [2] pred=0 true=1 t=122, [4] pred=1 true=0 t=470, [9] pred=0 true=1 t=244, [12] pred=0 true=1 t=392
  Batch  38 | t=[2,423] | loss=0.7899 | acc=9/16 | MISCLASSIFIED: [4] pred=1 true=0 t=338, [5] pred=0 true=1 t=254, [7] pred=1 true=0 t=309, [10] pred=1 true=0 t=309, [12] pred=0 true=1 t=135, [13] pred=1 true=0 t=219, [14] pred=0 true=1 t=91
  Batch  39 | t=[15,408] | loss=0.6254 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=33, [5] pred=1 true=0 t=41, [6] pred=0 true=1 t=54, [12] pred=1 true=0 t=408
  Batch  40 | t=[8,426] | loss=0.6083 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=302, [1] pred=1 true=0 t=277, [6] pred=0 true=1 t=15
  Batch  41 | t=[9,458] | loss=0.6692 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=66, [2] pred=0 true=1 t=220, [11] pred=1 true=0 t=216, [13] pred=1 true=0 t=294
